slice,dist,mantelr,pval3,llim.2.5%,ulim.97.5%,dist1,dist2,dist3,otus,Comparison,Mya
1500000000,Aitchison,0.18209924702156172,0.001,0.14418097619706183,0.20277016404037526,phylo.dist,plant.dist,spat.dist,110,Microbiome ~ phylo.dist + plant.dist + spat.dist,1500
1500000000,Aitchison,0.030142184150543372,0.512,-0.003565002542061782,0.07023064086481079,spat.dist,phylo.dist,plant.dist,110,Microbiome ~ spat.dist + phylo.dist + plant.dist,1500
1500000000,Aitchison,0.005467038773401612,0.853,-0.019917531891179435,0.024438795101252214,plant.dist,spat.dist,phylo.dist,110,Microbiome ~ plant.dist + spat.dist + phylo.dist,1500
1510000000,Aitchison,0.17906371767820745,0.001,0.14338932065228882,0.19699301849931583,phylo.dist,plant.dist,spat.dist,107,Microbiome ~ phylo.dist + plant.dist + spat.dist,1510
1510000000,Aitchison,0.03185184375347237,0.471,-0.006159561102785731,0.06828566134622796,spat.dist,phylo.dist,plant.dist,107,Microbiome ~ spat.dist + phylo.dist + plant.dist,1510
1510000000,Aitchison,0.007473591651670144,0.809,-0.014195768117245745,0.02686430208566053,plant.dist,spat.dist,phylo.dist,107,Microbiome ~ plant.dist + spat.dist + phylo.dist,1510
1520000000,Aitchison,0.17869584622360207,0.001,0.1451768641277275,0.20068708139807087,phylo.dist,plant.dist,spat.dist,105,Microbiome ~ phylo.dist + plant.dist + spat.dist,1520
1520000000,Aitchison,0.032720481583133836,0.488,-0.0016538261384329588,0.061930820424248995,spat.dist,phylo.dist,plant.dist,105,Microbiome ~ spat.dist + phylo.dist + plant.dist,1520
1520000000,Aitchison,0.008171937248419836,0.769,-0.013397947375081903,0.02622037933255795,plant.dist,spat.dist,phylo.dist,105,Microbiome ~ plant.dist + spat.dist + phylo.dist,1520
1530000000,Aitchison,0.1782624436548168,0.001,0.1424327081060981,0.19785095483037288,phylo.dist,plant.dist,spat.dist,103,Microbiome ~ phylo.dist + plant.dist + spat.dist,1530
1530000000,Aitchison,0.03373337204419489,0.447,0.0012576180817015438,0.06535630544133199,spat.dist,phylo.dist,plant.dist,103,Microbiome ~ spat.dist + phylo.dist + plant.dist,1530
1530000000,Aitchison,0.00854533167977076,0.777,-0.016722423732507243,0.026499181443937946,plant.dist,spat.dist,phylo.dist,103,Microbiome ~ plant.dist + spat.dist + phylo.dist,1530
1540000000,Aitchison,0.1710439516087584,0.001,0.13428421154660972,0.19332918822981388,phylo.dist,plant.dist,spat.dist,96,Microbiome ~ phylo.dist + plant.dist + spat.dist,1540
1540000000,Aitchison,0.023107979087751997,0.641,-0.007284010158015386,0.06002375277296389,spat.dist,phylo.dist,plant.dist,96,Microbiome ~ spat.dist + phylo.dist + plant.dist,1540
1540000000,Aitchison,0.007640526205611639,0.802,-0.014117290491504217,0.026070773542158025,plant.dist,spat.dist,phylo.dist,96,Microbiome ~ plant.dist + spat.dist + phylo.dist,1540
1550000000,Aitchison,0.17058300742404472,0.001,0.1378757016229406,0.1900416815559005,phylo.dist,plant.dist,spat.dist,93,Microbiome ~ phylo.dist + plant.dist + spat.dist,1550
1550000000,Aitchison,0.022722015488224997,0.641,-0.010622897861379717,0.06050270695080788,spat.dist,phylo.dist,plant.dist,93,Microbiome ~ spat.dist + phylo.dist + plant.dist,1550
1550000000,Aitchison,0.010475844471356702,0.73,-0.014988508058031626,0.02763185439095279,plant.dist,spat.dist,phylo.dist,93,Microbiome ~ plant.dist + spat.dist + phylo.dist,1550
1560000000,Aitchison,0.17058300742404472,0.001,0.13596545828635015,0.19178420311067812,phylo.dist,plant.dist,spat.dist,93,Microbiome ~ phylo.dist + plant.dist + spat.dist,1560
1560000000,Aitchison,0.022722015488224997,0.653,-0.009524361304722236,0.06155378752760427,spat.dist,phylo.dist,plant.dist,93,Microbiome ~ spat.dist + phylo.dist + plant.dist,1560
1560000000,Aitchison,0.010475844471356702,0.742,-0.01401383138478832,0.0301334141860691,plant.dist,spat.dist,phylo.dist,93,Microbiome ~ plant.dist + spat.dist + phylo.dist,1560
1570000000,Aitchison,0.1708383111711876,0.001,0.13675206714760946,0.19228424564895757,phylo.dist,plant.dist,spat.dist,92,Microbiome ~ phylo.dist + plant.dist + spat.dist,1570
1570000000,Aitchison,0.020879131276878196,0.658,-0.01604999983281414,0.05241138126290275,spat.dist,phylo.dist,plant.dist,92,Microbiome ~ spat.dist + phylo.dist + plant.dist,1570
1570000000,Aitchison,0.007481418251131452,0.788,-0.01540263781235043,0.02562709015167747,plant.dist,spat.dist,phylo.dist,92,Microbiome ~ plant.dist + spat.dist + phylo.dist,1570
1580000000,Aitchison,0.17053198450145374,0.001,0.1295839828274935,0.19209860373257084,phylo.dist,plant.dist,spat.dist,91,Microbiome ~ phylo.dist + plant.dist + spat.dist,1580
1580000000,Aitchison,0.020936661334653266,0.679,-0.01759963536388824,0.05771564039743847,spat.dist,phylo.dist,plant.dist,91,Microbiome ~ spat.dist + phylo.dist + plant.dist,1580
1580000000,Aitchison,0.007667177977685457,0.802,-0.018446729585031636,0.024962236150062295,plant.dist,spat.dist,phylo.dist,91,Microbiome ~ plant.dist + spat.dist + phylo.dist,1580
1590000000,Aitchison,0.17029458159844088,0.001,0.132926421332049,0.19122373245685242,phylo.dist,plant.dist,spat.dist,90,Microbiome ~ phylo.dist + plant.dist + spat.dist,1590
1590000000,Aitchison,0.021463975083831313,0.644,-0.013175648952146091,0.05874520764428732,spat.dist,phylo.dist,plant.dist,90,Microbiome ~ spat.dist + phylo.dist + plant.dist,1590
1590000000,Aitchison,0.007872885141696888,0.798,-0.014990060924632865,0.027158000960989557,plant.dist,spat.dist,phylo.dist,90,Microbiome ~ plant.dist + spat.dist + phylo.dist,1590
1600000000,Aitchison,0.17029458159844088,0.001,0.13832857005846405,0.1932596633099134,phylo.dist,plant.dist,spat.dist,90,Microbiome ~ phylo.dist + plant.dist + spat.dist,1600
1600000000,Aitchison,0.021463975083831313,0.625,-0.012949175988759297,0.059508246497789456,spat.dist,phylo.dist,plant.dist,90,Microbiome ~ spat.dist + phylo.dist + plant.dist,1600
1600000000,Aitchison,0.007872885141696888,0.801,-0.012035812130789126,0.025621724391125034,plant.dist,spat.dist,phylo.dist,90,Microbiome ~ plant.dist + spat.dist + phylo.dist,1600
1610000000,Aitchison,0.16955653108325372,0.001,0.13487488578986434,0.1893541151024044,phylo.dist,plant.dist,spat.dist,87,Microbiome ~ phylo.dist + plant.dist + spat.dist,1610
1610000000,Aitchison,0.021325579302577037,0.662,-0.015156489205832525,0.0620814683145679,spat.dist,phylo.dist,plant.dist,87,Microbiome ~ spat.dist + phylo.dist + plant.dist,1610
1610000000,Aitchison,0.008693514553934186,0.796,-0.009614360736547452,0.027461047920213224,plant.dist,spat.dist,phylo.dist,87,Microbiome ~ plant.dist + spat.dist + phylo.dist,1610
1620000000,Aitchison,0.16970248228570656,0.001,0.13797296258623848,0.19072006380495443,phylo.dist,plant.dist,spat.dist,85,Microbiome ~ phylo.dist + plant.dist + spat.dist,1620
1620000000,Aitchison,0.021592757280072483,0.648,-0.01748263161109685,0.055861785023598155,spat.dist,phylo.dist,plant.dist,85,Microbiome ~ spat.dist + phylo.dist + plant.dist,1620
1620000000,Aitchison,0.009171566254198748,0.786,-0.013854430891683478,0.026956569043779605,plant.dist,spat.dist,phylo.dist,85,Microbiome ~ plant.dist + spat.dist + phylo.dist,1620
1630000000,Aitchison,0.16970248228570656,0.001,0.1401202528909669,0.19138083308578008,phylo.dist,plant.dist,spat.dist,85,Microbiome ~ phylo.dist + plant.dist + spat.dist,1630
1630000000,Aitchison,0.021592757280072483,0.66,-0.017087395876573413,0.05540357422240824,spat.dist,phylo.dist,plant.dist,85,Microbiome ~ spat.dist + phylo.dist + plant.dist,1630
1630000000,Aitchison,0.009171566254198748,0.754,-0.012061944469243413,0.025704920744070776,plant.dist,spat.dist,phylo.dist,85,Microbiome ~ plant.dist + spat.dist + phylo.dist,1630
1640000000,Aitchison,0.16937155465298068,0.001,0.13604602631411322,0.1901637976956923,phylo.dist,plant.dist,spat.dist,84,Microbiome ~ phylo.dist + plant.dist + spat.dist,1640
1640000000,Aitchison,0.022307165436113784,0.623,-0.011719238341239304,0.06059559643070063,spat.dist,phylo.dist,plant.dist,84,Microbiome ~ spat.dist + phylo.dist + plant.dist,1640
1640000000,Aitchison,0.010472425349502898,0.769,-0.01166087040285124,0.026594729680993863,plant.dist,spat.dist,phylo.dist,84,Microbiome ~ plant.dist + spat.dist + phylo.dist,1640
1650000000,Aitchison,0.16885867349009384,0.001,0.138011432103152,0.189839495800184,phylo.dist,plant.dist,spat.dist,83,Microbiome ~ phylo.dist + plant.dist + spat.dist,1650
1650000000,Aitchison,0.022709003889765746,0.631,-0.011525003598573298,0.05701246776360317,spat.dist,phylo.dist,plant.dist,83,Microbiome ~ spat.dist + phylo.dist + plant.dist,1650
1650000000,Aitchison,0.01081185688894284,0.733,-0.010619419760051707,0.029362493213645514,plant.dist,spat.dist,phylo.dist,83,Microbiome ~ plant.dist + spat.dist + phylo.dist,1650
1660000000,Aitchison,0.16885867349009384,0.001,0.13624830678760136,0.19189032756033636,phylo.dist,plant.dist,spat.dist,83,Microbiome ~ phylo.dist + plant.dist + spat.dist,1660
1660000000,Aitchison,0.022709003889765746,0.642,-0.011479803491917386,0.0589244457269521,spat.dist,phylo.dist,plant.dist,83,Microbiome ~ spat.dist + phylo.dist + plant.dist,1660
1660000000,Aitchison,0.01081185688894284,0.709,-0.015387190902103975,0.028329353377588844,plant.dist,spat.dist,phylo.dist,83,Microbiome ~ plant.dist + spat.dist + phylo.dist,1660
1670000000,Aitchison,0.16885867349009384,0.001,0.13742750129387585,0.18976071501854283,phylo.dist,plant.dist,spat.dist,83,Microbiome ~ phylo.dist + plant.dist + spat.dist,1670
1670000000,Aitchison,0.022709003889765746,0.629,-0.008832501060321475,0.06087770156291662,spat.dist,phylo.dist,plant.dist,83,Microbiome ~ spat.dist + phylo.dist + plant.dist,1670
1670000000,Aitchison,0.01081185688894284,0.764,-0.011021940296240752,0.029720431112860178,plant.dist,spat.dist,phylo.dist,83,Microbiome ~ plant.dist + spat.dist + phylo.dist,1670
1680000000,Aitchison,0.16885867349009384,0.001,0.13486550578537693,0.1889216150289048,phylo.dist,plant.dist,spat.dist,83,Microbiome ~ phylo.dist + plant.dist + spat.dist,1680
1680000000,Aitchison,0.022709003889765746,0.627,-0.009969620477720476,0.060233433992186614,spat.dist,phylo.dist,plant.dist,83,Microbiome ~ spat.dist + phylo.dist + plant.dist,1680
1680000000,Aitchison,0.01081185688894284,0.742,-0.014923698406696169,0.028435282883649077,plant.dist,spat.dist,phylo.dist,83,Microbiome ~ plant.dist + spat.dist + phylo.dist,1680
1690000000,Aitchison,0.16687541906793843,0.001,0.1373910614099889,0.18567345156188886,phylo.dist,plant.dist,spat.dist,79,Microbiome ~ phylo.dist + plant.dist + spat.dist,1690
1690000000,Aitchison,0.023553482028546152,0.593,-0.013906893046917626,0.06393019746126771,spat.dist,phylo.dist,plant.dist,79,Microbiome ~ spat.dist + phylo.dist + plant.dist,1690
1690000000,Aitchison,0.011562372948300708,0.701,-0.013339698105029173,0.02821863383565751,plant.dist,spat.dist,phylo.dist,79,Microbiome ~ plant.dist + spat.dist + phylo.dist,1690
1700000000,Aitchison,0.16687541906793843,0.001,0.1358293374959651,0.18854795043642364,phylo.dist,plant.dist,spat.dist,79,Microbiome ~ phylo.dist + plant.dist + spat.dist,1700
1700000000,Aitchison,0.023553482028546152,0.592,-0.010451811523508929,0.062268993910519696,spat.dist,phylo.dist,plant.dist,79,Microbiome ~ spat.dist + phylo.dist + plant.dist,1700
1700000000,Aitchison,0.011562372948300708,0.734,-0.011445342445185445,0.029824826382402875,plant.dist,spat.dist,phylo.dist,79,Microbiome ~ plant.dist + spat.dist + phylo.dist,1700
1710000000,Aitchison,0.16496262385196334,0.001,0.13533505583260572,0.18446758645485367,phylo.dist,plant.dist,spat.dist,75,Microbiome ~ phylo.dist + plant.dist + spat.dist,1710
1710000000,Aitchison,0.025278731658067405,0.563,-0.010076982587097067,0.06317496007637707,spat.dist,phylo.dist,plant.dist,75,Microbiome ~ spat.dist + phylo.dist + plant.dist,1710
1710000000,Aitchison,0.01308763085951212,0.703,-0.011535199611072381,0.031156812105669923,plant.dist,spat.dist,phylo.dist,75,Microbiome ~ plant.dist + spat.dist + phylo.dist,1710
1720000000,Aitchison,0.13352957700539617,0.002,0.10016452725038864,0.15517930428377735,phylo.dist,plant.dist,spat.dist,74,Microbiome ~ phylo.dist + plant.dist + spat.dist,1720
1720000000,Aitchison,0.04574722106397511,0.315,0.006748678558239142,0.09037786669141071,spat.dist,phylo.dist,plant.dist,74,Microbiome ~ spat.dist + phylo.dist + plant.dist,1720
1720000000,Aitchison,0.02251333798680358,0.477,-0.005813794585016437,0.04269572695666718,plant.dist,spat.dist,phylo.dist,74,Microbiome ~ plant.dist + spat.dist + phylo.dist,1720
1730000000,Aitchison,0.13352957700539617,0.002,0.09522146490346907,0.15559093109245925,phylo.dist,plant.dist,spat.dist,74,Microbiome ~ phylo.dist + plant.dist + spat.dist,1730
1730000000,Aitchison,0.04574722106397511,0.317,0.0072010933311269145,0.08436835814582078,spat.dist,phylo.dist,plant.dist,74,Microbiome ~ spat.dist + phylo.dist + plant.dist,1730
1730000000,Aitchison,0.02251333798680358,0.464,-0.0035344254269947667,0.04118982884077771,plant.dist,spat.dist,phylo.dist,74,Microbiome ~ plant.dist + spat.dist + phylo.dist,1730
1740000000,Aitchison,0.13352957700539617,0.004,0.09649656925792992,0.15608577324840958,phylo.dist,plant.dist,spat.dist,74,Microbiome ~ phylo.dist + plant.dist + spat.dist,1740
1740000000,Aitchison,0.04574722106397511,0.339,0.0048529244168564415,0.08761415424453625,spat.dist,phylo.dist,plant.dist,74,Microbiome ~ spat.dist + phylo.dist + plant.dist,1740
1740000000,Aitchison,0.02251333798680358,0.474,-0.003663345859505134,0.04125641739265229,plant.dist,spat.dist,phylo.dist,74,Microbiome ~ plant.dist + spat.dist + phylo.dist,1740
1750000000,Aitchison,0.1326655021140922,0.002,0.0992495236555555,0.15592921633056778,phylo.dist,plant.dist,spat.dist,72,Microbiome ~ phylo.dist + plant.dist + spat.dist,1750
1750000000,Aitchison,0.04695735370617447,0.32,0.009331984258401737,0.08385133340172854,spat.dist,phylo.dist,plant.dist,72,Microbiome ~ spat.dist + phylo.dist + plant.dist,1750
1750000000,Aitchison,0.023132136457702658,0.476,5.658800028575271e-4,0.041711994192076926,plant.dist,spat.dist,phylo.dist,72,Microbiome ~ plant.dist + spat.dist + phylo.dist,1750
1760000000,Aitchison,0.1343846689566706,0.002,0.09958716011528632,0.15521373433578567,phylo.dist,plant.dist,spat.dist,70,Microbiome ~ phylo.dist + plant.dist + spat.dist,1760
1760000000,Aitchison,0.03275560394006893,0.499,0.0022101667716852604,0.06847866527669595,spat.dist,phylo.dist,plant.dist,70,Microbiome ~ spat.dist + phylo.dist + plant.dist,1760
1760000000,Aitchison,0.018602686354810966,0.531,-0.0038722169833310073,0.036720059619538316,plant.dist,spat.dist,phylo.dist,70,Microbiome ~ plant.dist + spat.dist + phylo.dist,1760
1770000000,Aitchison,0.1380717377208119,0.002,0.10381707743362809,0.16047171828660145,phylo.dist,plant.dist,spat.dist,64,Microbiome ~ phylo.dist + plant.dist + spat.dist,1770
1770000000,Aitchison,0.029261378143449184,0.499,-0.006150613469960618,0.0659654725489259,spat.dist,phylo.dist,plant.dist,64,Microbiome ~ spat.dist + phylo.dist + plant.dist,1770
1770000000,Aitchison,0.023024961498542513,0.407,-0.0024175650799014826,0.04174230850864319,plant.dist,spat.dist,phylo.dist,64,Microbiome ~ plant.dist + spat.dist + phylo.dist,1770
1780000000,Aitchison,0.13769907315777596,0.001,0.10468687423997207,0.1570153403934424,phylo.dist,plant.dist,spat.dist,62,Microbiome ~ phylo.dist + plant.dist + spat.dist,1780
1780000000,Aitchison,0.03419525558309247,0.421,-0.0025143199170058216,0.07354846789929378,spat.dist,phylo.dist,plant.dist,62,Microbiome ~ spat.dist + phylo.dist + plant.dist,1780
1780000000,Aitchison,0.025258102250500698,0.388,0.005155701981025755,0.04520625811668243,plant.dist,spat.dist,phylo.dist,62,Microbiome ~ plant.dist + spat.dist + phylo.dist,1780
1790000000,Aitchison,0.13769907315777596,0.002,0.10347028059971336,0.15946632894055596,phylo.dist,plant.dist,spat.dist,62,Microbiome ~ phylo.dist + plant.dist + spat.dist,1790
1790000000,Aitchison,0.03419525558309247,0.422,-0.002506368663805905,0.07067444852989015,spat.dist,phylo.dist,plant.dist,62,Microbiome ~ spat.dist + phylo.dist + plant.dist,1790
1790000000,Aitchison,0.025258102250500698,0.409,0.0017385234311890168,0.04432714457312577,plant.dist,spat.dist,phylo.dist,62,Microbiome ~ plant.dist + spat.dist + phylo.dist,1790
1800000000,Aitchison,0.13656561243516588,0.003,0.09744618926595225,0.15643370913240598,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1800
1800000000,Aitchison,0.03516123943297821,0.449,-5.820930446235916e-4,0.07088007908088553,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1800
1800000000,Aitchison,0.025877076505921776,0.379,0.001500465131660845,0.043702146484771026,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1800
1810000000,Aitchison,0.13656561243516588,0.002,0.10166168135588118,0.15744135706700751,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1810
1810000000,Aitchison,0.03516123943297821,0.417,-6.737564461748764e-5,0.0718654371474032,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1810
1810000000,Aitchison,0.025877076505921776,0.39,0.0024564675042603526,0.04349992545125097,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1810
1820000000,Aitchison,0.13656561243516588,0.001,0.10463198433867171,0.1557119334799977,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1820
1820000000,Aitchison,0.03516123943297821,0.444,0.0010842061385850515,0.07964000181121386,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1820
1820000000,Aitchison,0.025877076505921776,0.366,0.004020536986877282,0.04363585581597483,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1820
1830000000,Aitchison,0.13656561243516588,0.001,0.10468067333005657,0.15752446527393826,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1830
1830000000,Aitchison,0.03516123943297821,0.377,-9.532214978922764e-4,0.07159609051496751,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1830
1830000000,Aitchison,0.025877076505921776,0.393,0.0012153425139969723,0.044286127951518206,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1830
1840000000,Aitchison,0.13656561243516588,0.001,0.10218399513137094,0.15642100601688952,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1840
1840000000,Aitchison,0.03516123943297821,0.414,-0.0026908168266376858,0.069500964613566,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1840
1840000000,Aitchison,0.025877076505921776,0.373,0.005135378975125797,0.044391459696563454,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1840
1850000000,Aitchison,0.13656561243516588,0.001,0.10146450386442862,0.15990502130379097,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1850
1850000000,Aitchison,0.03516123943297821,0.435,9.263554949818739e-4,0.07235283496477085,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1850
1850000000,Aitchison,0.025877076505921776,0.427,0.0037708097227438404,0.04452260164844724,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1850
1860000000,Aitchison,0.13656561243516588,0.001,0.09983244733047038,0.1581559616486672,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1860
1860000000,Aitchison,0.03516123943297821,0.435,-0.0019577659083351794,0.06997443901044889,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1860
1860000000,Aitchison,0.025877076505921776,0.386,0.0019433335591738004,0.04462288233391401,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1860
1870000000,Aitchison,0.13656561243516588,0.002,0.1005994343916766,0.1577385124414729,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1870
1870000000,Aitchison,0.03516123943297821,0.43,-0.0020578450809406444,0.06941040618693858,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1870
1870000000,Aitchison,0.025877076505921776,0.358,0.0031247352870518875,0.04508934603552393,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1870
1880000000,Aitchison,0.13656561243516588,0.003,0.09859811867221085,0.15637511768732532,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1880
1880000000,Aitchison,0.03516123943297821,0.407,-0.009042100851266879,0.06992512038582276,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1880
1880000000,Aitchison,0.025877076505921776,0.387,0.004400764632767959,0.04367313338694791,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1880
1890000000,Aitchison,0.13656561243516588,0.001,0.10036876277461276,0.15565005768759932,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1890
1890000000,Aitchison,0.03516123943297821,0.419,-0.005296808605290242,0.07047152566930476,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1890
1890000000,Aitchison,0.025877076505921776,0.406,0.00531909392917063,0.04397842510838456,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1890
1900000000,Aitchison,0.13656561243516588,0.002,0.10291865842172081,0.1564029111544772,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1900
1900000000,Aitchison,0.03516123943297821,0.418,5.80593101708103e-4,0.07023200550867653,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1900
1900000000,Aitchison,0.025877076505921776,0.392,0.00503602496374318,0.04432512133536693,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1900
1910000000,Aitchison,0.13656561243516588,0.002,0.10381675619407471,0.15586234644070804,phylo.dist,plant.dist,spat.dist,61,Microbiome ~ phylo.dist + plant.dist + spat.dist,1910
1910000000,Aitchison,0.03516123943297821,0.424,7.129399373344487e-4,0.0746304847993279,spat.dist,phylo.dist,plant.dist,61,Microbiome ~ spat.dist + phylo.dist + plant.dist,1910
1910000000,Aitchison,0.025877076505921776,0.359,0.0029685344908331754,0.04358362232148319,plant.dist,spat.dist,phylo.dist,61,Microbiome ~ plant.dist + spat.dist + phylo.dist,1910
1920000000,Aitchison,0.13361788194435942,0.003,0.0984647389688284,0.1513330408959094,phylo.dist,plant.dist,spat.dist,59,Microbiome ~ phylo.dist + plant.dist + spat.dist,1920
1920000000,Aitchison,0.03533282350553682,0.438,0.003333725608446888,0.07123200481430884,spat.dist,phylo.dist,plant.dist,59,Microbiome ~ spat.dist + phylo.dist + plant.dist,1920
1920000000,Aitchison,0.029210812671187525,0.342,0.006362862920152795,0.04810642456322496,plant.dist,spat.dist,phylo.dist,59,Microbiome ~ plant.dist + spat.dist + phylo.dist,1920
1930000000,Aitchison,0.13361788194435942,0.001,0.09975066510913251,0.15207258163371828,phylo.dist,plant.dist,spat.dist,59,Microbiome ~ phylo.dist + plant.dist + spat.dist,1930
1930000000,Aitchison,0.03533282350553682,0.404,-0.0021178842122735074,0.07359259512675018,spat.dist,phylo.dist,plant.dist,59,Microbiome ~ spat.dist + phylo.dist + plant.dist,1930
1930000000,Aitchison,0.029210812671187525,0.302,0.005115351680796283,0.045852250036631126,plant.dist,spat.dist,phylo.dist,59,Microbiome ~ plant.dist + spat.dist + phylo.dist,1930
1940000000,Aitchison,0.13361788194435942,0.001,0.09717829244700135,0.15476454173170026,phylo.dist,plant.dist,spat.dist,59,Microbiome ~ phylo.dist + plant.dist + spat.dist,1940
1940000000,Aitchison,0.03533282350553682,0.412,-0.001930733291775975,0.06835829073519384,spat.dist,phylo.dist,plant.dist,59,Microbiome ~ spat.dist + phylo.dist + plant.dist,1940
1940000000,Aitchison,0.029210812671187525,0.295,0.006696034708168153,0.04835844205251597,plant.dist,spat.dist,phylo.dist,59,Microbiome ~ plant.dist + spat.dist + phylo.dist,1940
1950000000,Aitchison,0.13361788194435942,0.001,0.10004397908379331,0.15380008198943013,phylo.dist,plant.dist,spat.dist,59,Microbiome ~ phylo.dist + plant.dist + spat.dist,1950
1950000000,Aitchison,0.03533282350553682,0.418,0.0016656139813244794,0.07452317237877037,spat.dist,phylo.dist,plant.dist,59,Microbiome ~ spat.dist + phylo.dist + plant.dist,1950
1950000000,Aitchison,0.029210812671187525,0.309,0.007072431064891534,0.04604505318387368,plant.dist,spat.dist,phylo.dist,59,Microbiome ~ plant.dist + spat.dist + phylo.dist,1950
1960000000,Aitchison,0.13361788194435942,0.001,0.10070204638866626,0.15518703593662908,phylo.dist,plant.dist,spat.dist,59,Microbiome ~ phylo.dist + plant.dist + spat.dist,1960
1960000000,Aitchison,0.03533282350553682,0.396,0.0023124874793059038,0.06786788853991935,spat.dist,phylo.dist,plant.dist,59,Microbiome ~ spat.dist + phylo.dist + plant.dist,1960
1960000000,Aitchison,0.029210812671187525,0.329,0.0038668128701561276,0.04660242046684816,plant.dist,spat.dist,phylo.dist,59,Microbiome ~ plant.dist + spat.dist + phylo.dist,1960
1970000000,Aitchison,0.13284364167581453,0.003,0.10393679538769664,0.15239890693485508,phylo.dist,plant.dist,spat.dist,58,Microbiome ~ phylo.dist + plant.dist + spat.dist,1970
1970000000,Aitchison,0.03655101766983281,0.401,0.0027957437633962913,0.07102992000951025,spat.dist,phylo.dist,plant.dist,58,Microbiome ~ spat.dist + phylo.dist + plant.dist,1970
1970000000,Aitchison,0.029585621428219595,0.293,0.006644994501506839,0.04733302333314512,plant.dist,spat.dist,phylo.dist,58,Microbiome ~ plant.dist + spat.dist + phylo.dist,1970
1980000000,Aitchison,0.13284364167581453,0.002,0.09868092636377385,0.15310302448322158,phylo.dist,plant.dist,spat.dist,58,Microbiome ~ phylo.dist + plant.dist + spat.dist,1980
1980000000,Aitchison,0.03655101766983281,0.396,-0.0012872147626872437,0.07137034456270647,spat.dist,phylo.dist,plant.dist,58,Microbiome ~ spat.dist + phylo.dist + plant.dist,1980
1980000000,Aitchison,0.029585621428219595,0.304,0.007371703801155072,0.04633554292844204,plant.dist,spat.dist,phylo.dist,58,Microbiome ~ plant.dist + spat.dist + phylo.dist,1980
1990000000,Aitchison,0.13284364167581453,0.001,0.09998419578024054,0.15448908683836213,phylo.dist,plant.dist,spat.dist,58,Microbiome ~ phylo.dist + plant.dist + spat.dist,1990
